gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
TEX13C	1	5	1	0	4	3.46586709373058	17.6858338196967	17.6858338196967	39.1916905846846	0.0474280583141064	0.0534277171816909	0.0296791350959289	0.000280402606705172	0.77013080125566	0.913072621131683	0.949402934502231	0.492195072417028	0.000105662421069352	0.169200756939056
SMAD2	0	3	2	0	2	4.94291748560074	21.358527449247	21.358527449247	44.4709365766855	0.0461285571579131	0.00506936811140279	0.00451755101210727	0.00274859094103115	0.77013080125566	0.913072621131683	0.949402934502231	1	0.000152683813804844	0.225690166621067
TCF7L2	1	4	2	0	2	4.1504395621942	18.1308770445073	18.1308770445073	40.8349480515477	0.0397420884284107	0.00681258504034321	0.0053112512646627	0.00321781563873491	0.77013080125566	0.913072621131683	0.949402934502231	1	0.000204694108326686	0.280957284686115
ZNF727	0	7	2	0	0	10.0984310901644	25.0912998197612	25.0912998197612	0	0.000115278090017656	0.00362734158641864	2.69635836344095e-05	1	0.276897972222411	0.913072621131683	0.0647665278898517	1	0.000310648076830455	0.397960896291602
CSMD3	3	21	0	0	3	3.46915962241886	0	0	7.8795591507234	0.00112487169838049	0.221369958919162	0.00106656842772368	0.0321645887580742	0.77013080125566	0.913072621131683	0.949402934502231	1	0.000386975482466689	0.464757554442494
HTR7	0	3	0	0	3	4.26339436746342	0	0	65.5098774235031	0.0669709545114122	0.783913607892373	0.177422158258692	0.000211434318736329	0.77013080125566	0.913072621131683	0.949402934502231	0.492195072417028	0.000419802700900473	0.474525217676676
SOX9	1	1	1	0	3	0.863809477289839	19.6484361872689	19.6484361872689	57.2890300605536	0.889549434513057	0.0474869345956113	0.135165795272042	0.000305723824377286	0.950276958728203	0.913072621131683	0.949402934502231	0.492195072417028	0.000458445211850456	0.489415732828798
ABCF1	0	11	0	0	0	9.0352803791357	0	0	0	1.40559282411079e-05	0.527409131147709	4.92183088356413e-05	1	0.0540197434162259	0.913072621131683	0.0930375416651955	1	0.000537426766405558	0.497745711414689
CTNNB1	1	7	1	0	2	5.47508004479918	6.59247038882561	6.59247038882561	24.9082739393712	0.00277837897052691	0.160171508254395	0.00637322581387267	0.00783885010126458	0.77013080125566	0.913072621131683	0.949402934502231	1	0.000544765958778837	0.497745711414689
JUN	0	0	0	0	3	0	0	0	88.0042329243445	0.272897074009514	0.871496507974496	0.54182499903455	9.26757934300436e-05	0.77013080125566	0.913072621131683	0.949402934502231	0.445214511637929	0.000547293877295685	0.497745711414689
ZNF781	0	2	3	0	0	4.60367582149359	68.9404853048972	68.9404853048972	0	0.106841156277053	2.0412223831423e-05	5.24986942777028e-05	1	0.77013080125566	0.0784482586289251	0.0930375416651955	1	0.000569858745374852	0.497745711414689
OR4A16	0	3	0	0	2	7.39061785611306	0	0	59.2044687555874	0.0158112663441442	0.814753718288496	0.0522762083662641	0.00160893479753521	0.77013080125566	0.913072621131683	0.949402934502231	1	0.000873337237320859	0.729654276189462
B2M	0	3	0	0	1	15.1550013527213	0	0	81.159459252451	0.00202605239872478	0.813073024740494	0.00819359595386626	0.0120861684958105	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00101208773862405	0.810344916058319
MFSD9	0	0	0	0	3	0	0	0	61.5103270123839	0.25576079148329	0.782338163392492	0.5067247097425	0.000251556308203127	0.77013080125566	0.913072621131683	0.949402934502231	0.492195072417028	0.0012705719161844	0.97661239765598
EIF4EBP3	0	0	0	0	2	0	0	0	192.854160599884	0.579860277013017	0.852471057106037	0.843618710145042	0.000164199509001515	0.794475342833652	0.913072621131683	0.949402934502231	0.492195072417028	0.00136921616007546	0.999918940321915
OR4C46	0	4	0	0	1	11.6648669620536	0	0	31.4165648719165	0.00123283677534258	0.856823719611423	0.00526561142857662	0.0303116840755792	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00155504073832502	0.999918940321915
NMI	0	0	2	0	1	0	31.2361029359728	31.2361029359728	31.620568539916	0.352169184550084	0.00229692045346175	0.00535734668205656	0.030125344119577	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00157061362466504	0.999918940321915
RTL8A	0	0	0	0	2	0	0	0	170.862019478844	0.483410067453882	0.911664196671698	0.777657246093761	0.000208220460846067	0.770602301166049	0.921959754832529	0.949402934502231	0.492195072417028	0.00157526007544251	0.999918940321915
TRIM48	1	5	1	0	0	13.3697306678176	20.9234646096491	20.9234646096491	0	0.000171496116434744	0.0442576072779804	0.0001777121202029	1	0.366163263712227	0.913072621131683	0.262685853986071	1	0.00171231769886659	0.999918940321915
MUC21	0	0	0	0	3	0	0	0	51.5298153983816	0.271429687480526	0.835170381573311	0.535698928761654	0.000407904971724494	0.77013080125566	0.913072621131683	0.949402934502231	0.602946302819836	0.00206029647545303	0.999918940321915
SOX4	0	1	0	0	3	0.906768448639756	0	0	61.5103270123839	0.927369695825442	0.823560985950192	0.971767678873801	0.000251556308203127	0.968286374062296	0.913072621131683	0.97369317536964	0.492195072417028	0.0022774540440067	0.999918940321915
SLC16A14	1	1	0	0	3	1.16554985513282	0	0	57.1769184557385	0.888603035393575	0.72656899129613	0.930388447793204	0.000307365782108885	0.95010852506571	0.913072621131683	0.950547783264476	0.492195072417028	0.00261937408974344	0.999918940321915
PTEN	0	4	1	0	1	6.98451813545265	12.4959166710133	12.4959166710133	24.1067700749855	0.00785378172702766	0.0798032302869415	0.00907429718394992	0.0389437960128394	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0031620926680721	0.999918940321915
DCT	1	8	0	0	0	8.87636399011688	0	0	0	8.34192989682681e-05	0.670198214824938	0.000364702481973511	1	0.228997892710606	0.913072621131683	0.500580206685928	1	0.0032518436606912	0.999918940321915
RBMXL3	0	1	1	0	3	0.502163043796857	10.3987222627375	10.3987222627375	27.3571210963318	0.493312870047095	0.097929964862432	0.17553764963104	0.00213117217845243	0.771138954585776	0.913072621131683	0.949402934502231	1	0.00332612592974446	0.999918940321915
KRTAP9-9	0	0	0	0	2	0	0	0	114.578060121107	0.552903750107365	0.891861845163991	0.831083672790939	0.000453932638144603	0.785271548444433	0.91360067124838	0.949402934502231	0.623054969613336	0.00335100910611008	0.999918940321915
SSX1	0	0	0	0	2	0	0	0	103.059630796763	0.439921834606931	0.785111622574908	0.716420179392138	0.000557333220811296	0.77013080125566	0.913072621131683	0.949402934502231	0.713981011407324	0.00352402174105948	0.999918940321915
OR5J2	0	2	1	0	1	5.40933135273953	55.1492789365331	55.1492789365331	31.1154476367224	0.0791894755361194	0.0151968639587755	0.0139592013413471	0.0305909815438622	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00374017540499771	0.999918940321915
CDH5	1	5	2	0	1	3.28338209538439	19.1661529964381	19.1661529964381	12.4065415417759	0.0571047723504529	0.00607284759340365	0.00665484711809072	0.0715964824867425	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00412099082956507	0.999918940321915
ACVR1B	0	3	0	0	2	4.33352418842253	0	0	42.9036788999741	0.0643129756833658	0.695921339228246	0.162708316289391	0.00293734966436248	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00413221421319276	0.999918940321915
DHRS4L2	0	1	0	0	2	2.84383161880895	0	0	83.5977262686191	0.39444416685927	0.791530578522577	0.669411759707006	0.000834113429839602	0.77013080125566	0.913072621131683	0.949402934502231	0.942842568693987	0.00474079927957771	0.999918940321915
LUZP2	0	0	3	0	0	0	30.3204541279	30.3204541279	0	0.325350975939386	0.000252944159463753	0.0005954361190319	1	0.77013080125566	0.607571871031934	0.762793364221133	1	0.00501727361977067	0.999918940321915
RIT2	0	3	0	0	1	9.49175451397625	0	0	44.6749316985969	0.00785817886490714	0.778256101102264	0.0275858475216105	0.0216208301617649	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00502464557812143	0.999918940321915
C1orf35	0	0	0	0	2	0	0	0	73.7813265931373	0.303283924674613	0.787544255955728	0.569562598723265	0.00105937978757493	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00507623685869596	0.999918940321915
AMER1	1	1	3	0	1	0.582063681252083	13.9117576941295	13.9117576941295	8.57318231539975	0.590399212646291	0.00239727897289255	0.00635725367499473	0.098768556291873	0.798956995436941	0.913072621131683	0.949402934502231	1	0.00525746426691653	0.999918940321915
BCL9L	1	4	0	0	4	1.72267568365354	0	0	25.9710269607843	0.403809726480979	0.613783551153698	0.606406658843228	0.00105993160121147	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00536680176068738	0.999918940321915
KRTAP5-4	0	0	0	0	2	0	0	0	85.0579485615207	0.5203325193045	0.884252107462189	0.805067323370295	0.000806842699482987	0.77542749951248	0.913072621131683	0.949402934502231	0.942842568693987	0.00541684048152735	0.999918940321915
ERBB4	0	9	1	0	1	5.27231602778212	4.55159870526419	4.55159870526419	7.44013377409787	0.00184024699351659	0.241837479934293	0.00608139602825031	0.111267566062844	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00561517142228141	0.999918940321915
TESPA1	0	5	0	0	1	6.67127560990597	0	0	18.6573469545864	0.00440638860381704	0.685971188917564	0.0151333422960227	0.0494432037426998	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00613391864554391	0.999918940321915
KRTAP10-5	0	1	0	0	2	2.84521868279173	0	0	71.6112875756921	0.39425028999976	0.840069743023689	0.680119674155027	0.00112145366675156	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00623801611534269	0.999918940321915
RNF182	0	3	0	0	1	9.06367137443798	0	0	39.2707060898956	0.00895388425909172	0.833048763375246	0.0318013174498462	0.0244818624200504	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00635151033124604	0.999918940321915
STYXL2	0	6	1	0	2	3.60232922208827	7.31999783742183	7.31999783742183	16.8061002766076	0.0334928489455979	0.144419666931999	0.051044348113896	0.0153598274510539	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00639069515306168	0.999918940321915
RBM46	0	2	3	0	0	2.72019989907607	32.2006590813339	32.2006590813339	0	0.266336312088842	0.000210639623236086	0.000814015955152847	1	0.77013080125566	0.578235857157805	0.943199195421707	1	0.00660454335388105	0.999918940321915
ADGRL4	1	8	0	0	0	7.67852144255128	0	0	0	0.00021416405876773	0.61846180483567	0.000834428930171161	1	0.411537655328069	0.913072621131683	0.943199195421707	1	0.00674949784235723	0.999918940321915
MAGEC1	0	4	0	0	3	2.56632861884116	0	0	25.5620344102208	0.167616883116685	0.693239875720602	0.347629626070474	0.00252261507212002	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00704975375776151	0.999918940321915
CREBZF	0	0	0	0	2	0	0	0	54.8683668185584	0.230728710988046	0.801831440713684	0.474314544977257	0.00185677543820255	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0070762116726214	0.999918940321915
MPND	0	5	0	0	1	6.31704842583168	0	0	19.4006675503867	0.00551388592234725	0.699674921739464	0.0187799023288237	0.0476891857108433	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00718092344955423	0.999918940321915
RBM44	1	8	0	0	1	4.75102132234308	0	0	9.25773299457616	0.0037954780975159	0.526362942807518	0.0106231921458148	0.0924952955814795	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00778737550544884	0.999918940321915
PCBP1	0	4	0	0	1	6.79213634898225	0	0	27.2804905050255	0.00865092261592571	0.861167974992257	0.0311013934637311	0.0346582955356561	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00844305650910604	0.999918940321915
OR4C3	0	3	0	0	1	8.51800919663276	0	0	32.1423600999806	0.0106614864465062	0.856983828195688	0.0374807475746246	0.0296589976285072	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00867293464597663	0.999918940321915
PLEK	1	3	1	0	1	5.1971865115086	11.8071583726149	11.8071583726149	27.7468236760516	0.0380487043883965	0.0839592682610247	0.0332837420160059	0.0341068422395996	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00883295302510101	0.999918940321915
ESM1	0	0	1	0	1	0	33.3672275800153	33.3672275800153	52.6439735691574	0.457049293968096	0.0266035766441476	0.0618794457971896	0.0184427891483539	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00887380060613918	0.999918940321915
OR4E2	0	1	0	0	2	2.24346503630262	0	0	62.0327077088798	0.498531843503129	0.846280105609306	0.779149343200456	0.00147310136224983	0.773304490929406	0.913072621131683	0.949402934502231	1	0.00891807019019997	0.999918940321915
CDH10	2	8	2	0	0	5.20096925807632	10.7517115766837	10.7517115766837	0	0.00185306118311079	0.0192534768443714	0.0011643100398252	1	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00902995392471517	0.999918940321915
NKX2-6	0	4	0	0	1	6.1755587311124	0	0	32.2487917559408	0.0119794813883989	0.771273020568903	0.0398765353513169	0.0295656430821933	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0091289357247617	0.999918940321915
TPTE	2	8	0	0	0	6.81653270398137	0	0	0	0.000356664186771161	0.549017206216779	0.00123920595076332	1	0.527204539461125	0.913072621131683	0.949402934502231	1	0.00953356389213933	0.999918940321915
PCDHB7	1	3	1	0	2	1.89170397270106	13.5035299959695	13.5035299959695	24.5318264742925	0.381819730772597	0.0722648088836462	0.154004651669117	0.00805098499803871	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00953813648520163	0.999918940321915
DCHS2	2	16	0	0	2	3.01868947524375	0	0	5.77647396814598	0.00892275289998112	0.403704733254092	0.0171922585682774	0.0748697099679644	0.77013080125566	0.913072621131683	0.949402934502231	1	0.00985374707612918	0.999918940321915
KLHDC1	0	0	0	0	2	0	0	0	47.8581577901431	0.306328624007382	0.662529258329114	0.543351276190937	0.00239807208568529	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0099589113261751	0.999918940321915
PPP1R3D	1	1	0	0	2	1.17348149243923	0	0	64.9275674019608	0.883802083639852	0.859997162160534	0.973803203999993	0.00135113914824906	0.947441459060178	0.913072621131683	0.97542756297247	1	0.010043535957947	0.999918940321915
MMP16	0	5	0	0	1	5.80033302172934	0	0	16.0183143261416	0.00778556168573596	0.678428039674011	0.0251637571228888	0.0568705930125806	0.77013080125566	0.913072621131683	0.949402934502231	1	0.010803674799217	0.999918940321915
KRTAP13-3	1	4	0	0	0	16.3054222159015	0	0	0	0.000302035547591895	0.890008388079037	0.00143917532871141	1	0.527204539461125	0.913506069155739	0.949402934502231	1	0.0108566853652419	0.999918940321915
BMP3	0	0	0	0	2	0	0	0	41.1802753077976	0.238704735630413	0.741363340349308	0.476046530652738	0.0031682754961183	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0113070341427074	0.999918940321915
SLC18A2	1	0	0	0	2	0	0	0	37.8218839234723	0.20508104701788	0.665113635722835	0.412341252812242	0.00370413144394704	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0114311300988746	0.999918940321915
OR4A15	0	5	0	0	0	11.9979757666505	0	0	0	0.000340179478936054	0.805379330078618	0.00154752991938878	1	0.527204539461125	0.913072621131683	0.949402934502231	1	0.011561743382898	0.999918940321915
MBNL2	0	1	0	0	2	1.85895732949627	0	0	53.8073762999675	0.595477985262993	0.759366319538848	0.8257948781465	0.00192614183612556	0.799965391835407	0.913072621131683	0.949402934502231	1	0.0118398476250705	0.999918940321915
CASQ2	1	4	0	0	1	5.77452828800536	0	0	24.3478377757353	0.0135441924942642	0.668724747473103	0.0415211653179959	0.0385814157802429	0.77013080125566	0.913072621131683	0.949402934502231	1	0.011912925091354	0.999918940321915
LMOD2	1	0	0	0	2	0	0	0	35.5442887237012	0.186077408059361	0.674536764349932	0.386171860501612	0.00414887121010049	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0119144181667754	0.999918940321915
ALG10	0	0	0	0	2	0	0	0	41.0933970898486	0.260172624058113	0.777045430523062	0.511850490632028	0.00318063061238383	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0120804632248874	0.999918940321915
OR52R1	0	3	0	0	1	7.32406290274083	0	0	30.8200478173865	0.0162092160926595	0.862650391228496	0.0543966492904048	0.0308700244012398	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0124085093644115	0.999918940321915
GASK1B	0	0	0	0	2	0	0	0	37.4582119626697	0.218937580297874	0.728068719095116	0.445529695585954	0.00377019775594746	0.77013080125566	0.913072621131683	0.949402934502231	1	0.01241176257386	0.999918940321915
VANGL1	0	0	0	0	2	0	0	0	37.1014670868347	0.221582574198085	0.709318281401526	0.445805910024534	0.00383673886940787	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0126076666615852	0.999918940321915
NPRL2	0	1	0	0	2	1.85104948135788	0	0	51.1240688204416	0.597826487737404	0.714655460007418	0.809745822542906	0.00211996301777137	0.801118225520392	0.913072621131683	0.949402934502231	1	0.0126470941191151	0.999918940321915
PRAMEF6	0	0	0	0	2	0	0	0	40.8349480515477	0.279984455064668	0.801633313255516	0.542255638476319	0.00321781563873491	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0128267257144511	0.999918940321915
ZNF730	0	0	0	0	2	0	0	0	38.6473615487862	0.258951358715433	0.686079715697724	0.491591961717968	0.00356046956753779	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0128611372219117	0.999918940321915
GNG12	0	1	0	0	1	11.0819523540748	0	0	133.412809730056	0.0912345939159469	0.873699270562732	0.2367175928397	0.0074077359399594	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0128817219572029	0.999918940321915
LPCAT4	0	0	0	0	2	0	0	0	37.1014670868347	0.240975598377485	0.656378430574982	0.460685983101403	0.00383673886940787	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0129704510085829	0.999918940321915
OR5B17	0	3	0	0	1	7.14559230702597	0	0	30.917889239029	0.017343279260996	0.847685484535212	0.0574393175841765	0.0307770383814145	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0129722273471472	0.999918940321915
BCL9	0	4	0	0	3	2.19434502419563	0	0	20.4747059081166	0.24568669020653	0.606735746083261	0.42923422751057	0.00431700526046632	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0135101694877541	0.999918940321915
EID3	0	2	1	0	1	3.56040551070993	22.8768766673146	22.8768766673146	29.1590871565692	0.169213445627474	0.0405754930969765	0.0571315577583044	0.0325389565357102	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0135478731191269	0.999918940321915
RXFP3	1	5	0	0	1	4.95726413737966	0	0	20.7215640644556	0.0126235193523293	0.812078150950572	0.0426941927229411	0.0448613082255737	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0139011280061925	0.999918940321915
OR13C4	0	3	0	0	1	6.83965080424336	0	0	30.5302041075051	0.0195418796966097	0.824713367492767	0.0632191456669568	0.0311488130383917	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0142375762838936	0.999918940321915
DDI1	4	4	1	0	1	3.39287802196273	10.8109734267467	10.8109734267467	24.5318264742925	0.0632856390841885	0.090607438251437	0.0517574167545665	0.0383093464360518	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0143222060137804	0.999918940321915
MUC17	5	2	0	0	4	0.262053242150254	0	0	8.66856707636326	0.0468121144737961	0.354995315672727	0.102893474025862	0.019838756956863	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0146853235852354	0.999918940321915
NR0B1	1	2	0	0	2	2.10798486262635	0	0	41.3551384725865	0.389614046593446	0.787569628013549	0.662681293354221	0.00314362523188138	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0149446981086648	0.999918940321915
TRPS1	3	7	0	0	2	2.69655387724341	0	0	15.0411353054735	0.0600561490894401	0.490551973248424	0.122424562987474	0.0184345069585058	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0160095267059005	0.999918940321915
VN1R1	0	3	0	0	1	6.74853609259201	0	0	27.5116811025258	0.020266755000498	0.86691785007185	0.0662460271114962	0.0343826935595066	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0161366711555109	0.999918940321915
MFSD3	1	1	0	0	2	1.36279282671517	0	0	47.1628818900442	0.7812987557762	0.824826510460026	0.938070334329126	0.00246432621983523	0.895789790632187	0.913072621131683	0.952930365699347	1	0.0163432608660496	0.999918940321915
ZNF835	2	6	0	0	1	4.13614921286125	0	0	18.1024816176471	0.0146575423184016	0.730550318005518	0.0465229596369683	0.0508390760450547	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0166672155597666	0.999918940321915
FLG2	0	4	0	0	4	1.57954443978765	0	0	16.2861791142042	0.492466531281824	0.462418700272309	0.573037737777352	0.00416356320532256	0.771138954585776	0.913072621131683	0.949402934502231	1	0.016792263193248	0.999918940321915
FOXI3	0	1	0	0	2	1.24462685567916	0	0	46.2666751082856	0.844260283222993	0.791676639305534	0.946232730197581	0.00255385820082113	0.92901022747598	0.913072621131683	0.956477874826161	1	0.0169772302703136	0.999918940321915
DIPK2B	0	1	0	0	2	1.44434767276042	0	0	44.8808069598807	0.745696508909476	0.742999452424689	0.896721140236915	0.00270222779827163	0.876582833872116	0.913072621131683	0.949402934502231	1	0.0170169924766188	0.999918940321915
MTRNR2L6	0	0	0	0	1	0	0	0	389.565404411765	0.781629035385936	0.898676023299489	0.954592773894914	0.00255657633767483	0.89592576103718	0.91515413162284	0.961044379985221	1	0.0171213911128696	0.999918940321915
ANKRD34C	1	2	0	0	2	2.21024673516674	0	0	36.3400563816945	0.362477020872929	0.750294245126804	0.623303522135748	0.00398478801936431	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0173811416215569	0.999918940321915
OR8H3	1	3	0	0	1	5.99926571384815	0	0	31.1154476367224	0.0259962513649755	0.853837110464483	0.0819951994523949	0.0305909815438622	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0175284583979454	0.999918940321915
TDRD15	1	13	0	0	0	4.58240077243332	0	0	0	0.000953868600036545	0.476328386040809	0.00250913258917984	1	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0175333622915022	0.999918940321915
SLCO6A1	0	0	0	0	2	0	0	0	27.0531530841503	0.177648407624121	0.656854543150194	0.370623856184848	0.006776207210043	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0175470820752216	0.999918940321915
ZXDB	0	0	0	0	2	0	0	0	24.226704254463	0.130963739393197	0.775411890028032	0.309213470260159	0.00822931662318273	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0177455780972449	0.999918940321915
JDP2	0	2	0	0	1	6.49276321284201	0	0	59.3849701847203	0.055944620762535	0.821391862278477	0.155725917324941	0.016403292818866	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0178041158064659	0.999918940321915
ZNF154	2	4	0	0	1	4.96977330228741	0	0	22.2354682883427	0.0207205276184549	0.684600569648327	0.0614794172603632	0.0420066641489399	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0179718802168822	0.999918940321915
OR5H15	1	5	0	0	0	10.2322116710862	0	0	0	0.00058460650622405	0.823481202737717	0.00259819228710356	1	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0180650733917671	0.999918940321915
PIWIL1	0	8	0	0	0	6.5324335353474	0	0	0	0.000790597775314761	0.578837637869832	0.00263274999576157	1	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0182705645272725	0.999918940321915
ZKSCAN7	0	5	0	0	1	5.04776909434567	0	0	12.8995167023763	0.0134391776234682	0.63191274061269	0.039156750424438	0.0691517477052636	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0187150314313602	0.999918940321915
CYLC2	0	2	1	0	1	3.38465600024905	16.7902575765999	16.7902575765999	27.9058312615877	0.184720693678029	0.0573631700199022	0.0809412417307087	0.0339228026476425	0.77013080125566	0.913072621131683	0.949402934502231	1	0.018939384798359	0.999918940321915
KCTD8	1	5	0	0	1	4.40664209651591	0	0	20.5466985449243	0.0198489468857549	0.775692752048411	0.0624419348741264	0.0452162480056685	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0193961726643485	0.999918940321915
SOX30	0	3	0	0	2	2.67804895191619	0	0	25.8332496294274	0.196635398089716	0.684324566255872	0.39080340749937	0.00735191797454371	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0196878456414523	0.999918940321915
ARAP2	0	11	0	0	0	4.98596424741623	0	0	0	0.00134157283057113	0.419841972898003	0.00290711629710505	1	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0198864012885372	0.999918940321915
MUC16	6	46	2	0	1	2.57095612742056	1.23817956254353	1.23817956254353	0.671294121194797	0.00179372716910153	0.785583765983651	0.00605290061203578	0.485892689848351	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0200844561976891	0.999918940321915
GPR156	0	0	0	0	2	0	0	0	24.0175958330311	0.165038901282926	0.675511092830319	0.354327683872053	0.00835497971463876	0.77013080125566	0.913072621131683	0.949402934502231	1	0.0201971279488967	0.999918940321915
